AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,TARGET
65734.77617979453,188112.0661858168,8565.159847738192,-13801,-2103,1,0.1565447397792359,0.4428388221571289,0.30651803737022204,M,Incomplete higher,Managers,0
41040.24845603745,81584.25344381126,5247.722648973129,-8705,-1336,0,0.17139520908114383,0.5367314571574319,0.39663593097958244,F,Incomplete higher,Managers,0
44101.14824969528,205210.99868811303,5725.55985759428,-12193,-1729,0,0.21104542960926487,0.6484651618860656,0.14501382102137705,F,Incomplete higher,Drivers,0
29633.757648425842,143963.81574137142,8426.403401864685,-7465,-4842,1,0.3577281746514987,0.08892455844234626,0.4256366677130789,M,Incomplete higher,Core staff,1
37736.511400999516,466626.9611227963,12601.528797078383,-19508,-1569,0,0.22051051352647316,0.17408322845169943,0.4003125915005384,F,Higher education,Laborers,0
30459.636636989362,418240.4708176,7313.57632388115,-18698,-9411,0,0.2136328870615926,0.2794373085962937,0.5945475530033869,F,Secondary,,0
36756.243211233996,123070.99445425783,7373.393952019383,-9071,-448,2,0.056782753014924234,0.7455760463044584,0.17087996787568233,F,Higher education,Drivers,0
101399.24235873099,148671.93412789697,6886.001778652519,-20253,-8116,2,0.17018919601648677,0.7451682596919452,0.3712185432746518,F,Higher education,Core staff,0
37246.02682057778,155691.45274257706,6542.648498495516,-10762,-4601,0,0.24332850800929426,0.4287526980345207,0.10923128357026109,F,Higher education,Drivers,0
223282.0461938478,124120.02429548829,9117.843367874828,-16598,-1497,0,0.2342732481672943,0.6331705587047157,0.20891272263170274,F,Secondary,Core staff,0
76623.48875550108,182958.56591395073,4451.947598189792,-14314,-8924,0,0.1303820156927479,0.41557562934374565,0.2237594666201841,M,Secondary,Drivers,0
65671.35167735159,103262.62286145329,13526.091876097245,-20319,-2765,0,0.26826841461695783,0.30355632998125665,0.8117112880053271,F,Higher education,Laborers,0
38980.66800005258,82588.91908837383,6209.471587629219,-6109,-3163,3,0.34439353876535056,0.8334869803609165,0.1589241452020302,F,Secondary,,0
84978.61704976625,236481.84871284568,10815.77931142489,-21572,-9967,1,0.14352679112087144,0.5221207898723192,0.20800994721599492,F,Higher education,Core staff,0
44899.46179369517,237451.28141563683,4875.610279047034,-17506,-8159,0,0.5404450813334714,0.6172077343189558,0.4153248437005905,F,Higher education,Laborers,0
63640.47252054199,100449.51522554459,10588.629886906836,-21045,-5519,3,0.14246011648927603,0.47854639959299194,0.6129947865829277,F,Incomplete higher,Laborers,0
215354.81929666316,278511.117972015,10601.786918671762,-10974,-1560,1,0.13286362448687747,0.2299740323042695,0.45211329028391023,F,Secondary,Managers,0
57066.35828585328,111419.02384541037,9449.157176159679,-15756,-8866,1,0.3456612858739882,0.8199687360810355,0.21691915562390365,F,Incomplete higher,Drivers,0
106365.5114825016,189453.5477451592,5443.7780390824855,-24287,-2739,0,0.3891449666644212,0.5891344948941629,0.3760956762090534,M,Higher education,Laborers,0
42125.63692564836,266254.10335992277,8953.674411960825,-13920,-4702,0,0.7032055436062854,0.6143461967854191,0.5689491833359359,F,Higher education,Managers,0
58835.79779938912,159505.30505355474,5048.152057566583,-16479,-2983,1,0.17136433668789033,0.5948263015204419,0.39499511908806206,F,Higher education,Drivers,1
145132.19820690854,213810.32031341712,7323.873970916363,-23254,-2229,0,0.19045631126375617,0.5691592703614019,0.15420936745761266,M,Incomplete higher,,1
43761.79568513055,119388.98391519644,12231.443368267663,-7409,-1433,0,0.0849225757750177,0.017920400697560828,0.4581280821943889,F,Incomplete higher,Core staff,0
148186.11240700653,144656.90568913205,11144.270305106465,-7832,-1085,0,0.13371489248435825,0.1300690561299504,0.8940349660040728,M,Higher education,,0
85295.4139046402,143843.95447002907,8152.445128582538,-22304,-8087,0,0.27075530544782866,0.356870937490653,0.3612475169571608,F,Incomplete higher,,0
45196.12409590001,103990.30910257922,5486.673163256457,-12988,-5703,1,0.6412287901323678,0.8769123513129191,0.5182561716784191,F,Higher education,Core staff,0
82141.92883554003,146376.22973528175,10490.601969969612,-10312,-8058,1,0.3148796418322447,0.6905494730284459,0.7094832519431065,F,Higher education,Core staff,0
97370.3691148453,64268.764891344275,8166.147178774969,-19964,-5996,0,0.2423849880955962,0.7567026069101428,0.36880330323276866,F,Incomplete higher,Core staff,0
81707.81908542142,121213.38110922088,3203.098048849733,-17873,-8669,0,0.5598249645688361,0.7363833312928219,0.24626413126852353,F,Secondary,Core staff,0
27306.707311292517,137183.49716401193,11081.71720315092,-21282,-2110,1,0.49356736360397446,0.6831088531181372,0.40389960572985345,F,Higher education,Core staff,0
41623.967080316776,139565.8969814621,8024.919096000417,-17090,-5412,0,0.4996795880162042,0.25942860882054336,0.6571705215734525,F,Higher education,Managers,0
52904.34138372268,140800.81801819702,13108.032630761882,-22307,-9663,1,0.3036583487699884,0.2248795696139314,0.564534659812404,F,Incomplete higher,Managers,0
57686.77857644858,156833.73023892505,5228.5631785653195,-7991,-2934,1,0.05298220425530778,0.4467894646356464,0.5416997926469925,F,Incomplete higher,Drivers,0
81661.34608651306,217002.66441375943,2274.0518487259674,-9142,-2187,0,0.2527755106177685,0.3032726299732348,0.285805765565648,F,Incomplete higher,Drivers,0
65437.482518618584,275050.5683022708,9060.0828477463,-9068,-1017,1,0.17442999497217163,0.7712694681029842,0.3235859011396655,M,Higher education,,0
30709.51500725128,110209.77387195488,9105.423196678086,-17308,-6389,1,0.456034102351148,0.3731730883872127,0.4272368888488023,F,Secondary,,0
72409.94461506873,79069.26241488103,4120.506406368761,-18602,-6300,0,0.05816280563808054,0.4108338127759017,0.20427129380148062,F,Secondary,Core staff,0
81250.55026341998,87096.61969835518,5478.574298868448,-17748,-292,0,0.022857709114550383,0.5486395265397452,0.2568100204232656,F,Secondary,Managers,0
79212.96183665829,121501.05772532086,24393.86871391332,-13279,-3882,3,0.03013380624783485,0.44244176836455684,0.5015530024421297,M,Higher education,Managers,0
102784.55348417546,131774.47390078593,7170.679896973964,-7061,-2895,0,0.47006273519316094,0.5741366907120188,0.5034919072928384,M,Incomplete higher,Drivers,1
90849.63691417032,102539.39654811646,10855.027226958653,-13175,-7327,2,0.23074168626381214,0.686308881423215,0.6083190728637009,M,Secondary,Laborers,0
75326.70806011936,74781.81365527281,6246.246916815733,-20813,-7878,1,0.19865455216219588,0.2336949825432165,0.457084314974833,F,Secondary,Laborers,0
57810.00544536437,123788.22275844435,3511.7818613663353,-24964,-2918,0,0.24503527049350454,0.5353343590261174,0.20000062625741025,F,Secondary,Core staff,0
26095.53571404625,181471.87682676179,7569.609056310841,-6829,-1750,0,0.2924791714171735,0.44568657413329876,0.4038937778187743,F,Higher education,Core staff,0
74221.49740002042,232586.5469061612,7286.351181401131,-18717,-7938,0,0.057148709322148265,0.21702057414844425,0.39344170569952314,F,Incomplete higher,Core staff,0
66426.00122848473,116488.30586809972,6905.32895298472,-9798,-8746,0,0.20878251428946493,0.3359640922806427,0.21356524132793664,M,Incomplete higher,Managers,0
68582.27638496894,127032.8897997773,7739.897052598444,-16940,-6312,1,0.6030411684014525,0.5106715410501829,0.4127160114996975,F,Incomplete higher,Core staff,0
31622.54871665379,93337.85275552853,9006.549452977712,-16935,-6252,2,0.28742850005966325,0.776848049524042,0.7617136398566043,F,Incomplete higher,Core staff,0
34873.12414764392,159713.44148808715,7630.840072771555,-21120,-3658,2,0.10434130639908173,0.6105647543692627,0.674850405037579,M,Secondary,Core staff,0
101374.4561497996,97825.72120836329,4887.310996832367,-19068,-5870,0,0.48346655835866725,0.2108474437550975,0.5323345183360884,F,Incomplete higher,Laborers,0
58701.60941495976,229550.1235593038,9842.587537683525,-16672,-5743,2,0.2283901893610086,0.4691034115909386,0.38221350334885207,M,Secondary,Laborers,0
84183.17418137516,55741.49406403553,3715.435946348348,-18667,-6971,2,0.2797527546962171,0.22046147945256886,0.8019105571975508,F,Higher education,Drivers,0
60727.94123771036,131166.42248139207,3568.344412064389,-11130,-7154,2,0.4370732773731755,0.41507328023409706,0.057668577011375996,F,Higher education,Core staff,1
60771.613137874505,194982.3661613481,10890.783911688342,-13732,-1338,0,0.0928270260144796,0.45652321252378686,0.33923654560280125,F,Higher education,Managers,0
95716.11011067705,181734.24557463947,9924.960332819377,-19933,-5965,1,0.3911216371573372,0.46348772220590706,0.07991270275118183,F,Incomplete higher,Laborers,0
46257.4418976302,818984.3044683798,7919.171367113394,-9384,-7101,1,0.05864286443419906,0.27694473530993674,0.06992770757059084,F,Incomplete higher,Drivers,0
62821.98610943238,200762.9252896255,4636.989398469207,-12925,-362,0,0.17538501878173426,0.1685574309112335,0.3041065354575795,F,Secondary,Core staff,0
47517.92824971523,89104.68931703277,6104.83051037064,-7955,-5557,3,0.19151713626719072,0.768792505632089,0.5811319003841808,F,Incomplete higher,Laborers,0
48182.53482201778,153694.3934674513,7294.685154364726,-17027,-5211,0,0.24507797742116305,0.6675102911727636,0.6196950937853136,F,Higher education,Managers,0
51298.3536609979,56064.16962884425,4279.7180599831545,-14998,-9088,0,0.18265043948664975,0.4301518986608185,0.44368299900844616,F,Incomplete higher,Managers,0
66907.53602038552,155071.27833469943,6029.314108840748,-17113,-5758,2,0.5048235070608487,0.4394980314999933,0.4342482839668342,M,Secondary,Managers,0
47128.14637822775,98732.19530511499,10518.93384128782,-24586,-2459,0,0.3783055299458203,0.4821550189062037,0.41437871204738996,F,Higher education,Managers,0
112182.02595818084,281879.27779480675,14341.63530583662,-18150,-8289,2,0.168201393275295,0.6668154063607745,0.5909182984267416,F,Higher education,Core staff,0
38280.5169107081,117040.56174052472,6851.522017675426,-22271,-1134,1,0.24960694704190284,0.3758380557060424,0.42414807856219827,F,Secondary,,0
54533.1568330307,151742.52522206723,10966.443975858268,-13071,-8561,0,0.11543264251112755,0.38120359497680384,0.743595225078321,F,Higher education,Drivers,0
48056.58601443555,111153.26516423958,3768.287645285802,-10012,-4387,0,0.4007576872911581,0.38874196711517167,0.4224234896405898,F,Secondary,Managers,0
123437.34053110886,461995.67618446605,10548.938275488184,-21103,-6370,1,0.4275056928695401,0.30787984392163403,0.6086862515663384,F,Secondary,Core staff,0
66057.27107225246,134222.52559009826,5874.760863559854,-22831,-4625,1,0.24511058439713954,0.3889202099854564,0.7608993606174188,F,Incomplete higher,,0
100300.12996724862,488714.73102268256,9163.085506930758,-11437,-2897,2,0.253900616192055,0.6315336424742243,0.11057671867613512,M,Higher education,Drivers,0
28487.475498697317,265266.711487215,7338.568187111315,-6738,-1123,2,0.5020070468618179,0.11977942136825412,0.2238223709091526,F,Incomplete higher,Drivers,0
68427.16219749839,217344.74019023022,13741.36085139202,-12112,-682,0,0.3376019747847691,0.48657913324184787,0.3786498087886305,F,Incomplete higher,Managers,0
93415.76478405503,203056.56984508963,5711.435891571102,-20430,-5784,0,0.3077238536747926,0.3215807615272869,0.9011614686651372,M,Secondary,Core staff,1
62388.85886819235,206133.3109354041,10415.418330309541,-23485,-7534,2,0.23497171149871654,0.40406550021444854,0.6049638539782555,F,Secondary,Managers,0
102001.23372462043,51194.964285546834,7245.943070041878,-8042,-2176,1,0.18344203809932638,0.18798236643482064,0.403778951917097,F,Incomplete higher,Core staff,0
46228.685143538154,137677.59511269323,7605.8868259041055,-12366,-5876,0,0.03639879145855515,0.4567134028217457,0.2729882591056181,M,Secondary,Laborers,0
121136.55235109925,270247.850766816,7528.555296833943,-11202,-9035,2,0.36953211526149377,0.5965035442069286,0.5623099281881458,F,Higher education,Core staff,0
188989.93937589988,158049.2053695512,5777.5255138072735,-20523,-3072,2,0.2997142809369471,0.26409542781139983,0.3033842534901983,M,Higher education,Core staff,0
49940.15760821223,70044.50410330317,8057.514503091952,-8545,-3904,1,0.27127980379417865,0.13299626216237187,0.6765946389080283,M,Incomplete higher,Managers,0
47918.10750934352,157716.96260417107,7902.549525608682,-15449,-3843,0,0.1869916520700155,0.603426417847211,0.20357388999045314,F,Higher education,Managers,0
123833.38089611716,452463.92254139745,8923.969157016143,-10821,-889,1,0.2002551642752492,0.22951358183399329,0.49262514071240293,M,Incomplete higher,Laborers,0
131898.2502473034,343909.9157774226,8381.666652746304,-24961,-1880,1,0.3796945039321656,0.45294666263295286,0.29095084507353886,F,Higher education,Managers,0
46100.08101799186,156811.1657307048,11150.03392901805,-14778,-8492,2,0.2082239120671447,0.5321311735416353,0.7733431648955432,F,Secondary,Core staff,0
48528.50282662758,288044.29985635844,11724.118935754925,-8884,-596,3,0.4979811388898566,0.40168102413305595,0.36692582709938515,F,Higher education,Drivers,0
52005.652603529226,130626.2913753164,5322.778238305196,-6716,-9129,1,0.42355429408437956,0.3117653307139414,0.5924129427498405,F,Secondary,Managers,0
30570.010075811933,58552.381796757145,11470.215524619742,-6399,-9137,1,0.3104977379027782,0.4279059230644265,0.2903781855615434,M,Incomplete higher,Drivers,0
37823.05161261638,93462.95252914549,5041.532736193122,-8951,-6945,3,0.5338645620110257,0.49344202437953233,0.4794731728766323,F,Higher education,,0
36240.39344050156,415705.8763202771,10251.121110864753,-20204,-4867,0,0.7672030741135889,0.6369171171839589,0.14025851099826359,F,Secondary,Drivers,0
40786.28767265201,138082.1602212171,10382.692476475391,-20394,-7318,0,0.11519048003890588,0.3247105718083602,0.32121057658114105,M,Secondary,Managers,0
58844.7298429219,140641.53290784368,3772.4247495348486,-7333,-4722,2,0.35502462552902625,0.3895281905677965,0.29881858910041836,M,Incomplete higher,Core staff,0
67312.91278638876,135957.42744700398,8410.125693811802,-16225,-4552,0,0.14743822674631588,0.4957249702691542,0.5340749526408064,F,Incomplete higher,Drivers,0
129994.86730733927,510161.1594698302,6718.374770614162,-10136,-9387,0,0.0827998949795505,0.32290593258146527,0.6834746997182457,F,Higher education,Laborers,0
36345.40189475992,431738.49540096987,5981.9022407771,-10807,-8128,0,0.09989203588355257,0.48592039185575,0.5902765940648913,F,Higher education,Managers,0
97944.98272453983,616163.8146707808,13909.689078281965,-10324,-2277,0,0.06802121728985734,0.5160657305823501,0.313789913659592,M,Higher education,,0
53798.753561909485,147941.59903560494,6238.707719892541,-14543,-2811,0,0.5495306999595068,0.3246100072309371,0.2017547241646263,F,Secondary,Drivers,0
58411.50455230119,194341.98458200027,5869.056857941012,-7801,-4614,0,0.28511418691493995,0.32635728487779664,0.15049348052150374,M,Incomplete higher,Managers,0
83902.42085431468,65513.694122753564,8352.180955386842,-8956,-3058,3,0.29796202420228346,0.46124237319020056,0.4865107551590717,F,Higher education,,1
34154.13664262881,394810.29222648125,10659.810262211595,-9934,-1241,1,0.1885988070108433,0.20973060457010603,0.5593995261442032,F,Higher education,Laborers,0
72490.07051809627,80767.68846052732,7656.7321971483,-6105,-9756,1,0.22907280118179382,0.37047148984996725,0.8011521522623712,M,Secondary,Drivers,0
65070.469261642655,185361.88681709155,12920.212418576084,-24754,-9980,0,0.2642498341333671,0.2570871850286176,0.41680274058378186,M,Higher education,Laborers,0
76590.29357772501,84256.2882507386,10020.519952760835,-18484,-1415,1,0.42173987761383147,0.2358302299236397,0.26009948432158286,F,Secondary,Managers,0
69188.11110149429,114311.20814156804,3390.441649941268,-8200,-4233,1,0.6749852283171379,0.3415272407725738,0.8007648026880262,M,Secondary,Core staff,0
204362.38009478903,98483.32676099599,6556.506632727368,-11658,-6485,1,0.3115710012603129,0.24738618658117414,0.5141302064035211,F,Incomplete higher,Managers,0
43526.70809544727,113014.88826741609,6472.146925911585,-8509,-8090,0,0.20203090158076478,0.26355012918084975,0.2162673711625175,M,Secondary,Core staff,1
45912.9055180321,117774.41990565628,9815.758480105027,-15970,-1519,0,0.18694634536558227,0.5621981119645807,0.3294935482239891,F,Incomplete higher,Drivers,0
